issuer_name,market_cap_usd,net_income_usd,hist_pe,hist_book_px,hist_fcf_yld,hist_ebitda_ev,hist_roe,hist_roic,hist_roa,hist_gross_profit_usd,hist_net_chg_lt_debt_usd,hist_net_debt_usd,hist_ev_usd,hist_asset_turnover,hist_capex_sales,hist_capex_depr,hist_rd_exp_usd,hist_eps_usd,return_usd,vola,beta,shares_outstanding,shares_float,top_1_shareholder_percentage,top_2_shareholder_percentage,top_3_shareholder_percentage,yeo_joh_market_cap_usd,yeo_joh_net_income_usd,yeo_joh_hist_pe,yeo_joh_hist_book_px,yeo_joh_hist_fcf_yld,yeo_joh_hist_ebitda_ev,yeo_joh_hist_roe,yeo_joh_hist_roic,yeo_joh_hist_roa,yeo_joh_hist_gross_profit_usd,yeo_joh_hist_net_chg_lt_debt_usd,yeo_joh_hist_net_debt_usd,yeo_joh_hist_ev_usd,yeo_joh_hist_asset_turnover,yeo_joh_hist_capex_sales,yeo_joh_hist_capex_depr,yeo_joh_hist_rd_exp_usd,yeo_joh_hist_eps_usd,yeo_joh_return_usd,yeo_joh_vola,yeo_joh_beta,yeo_joh_shares_outstanding,yeo_joh_shares_float,yeo_joh_top_1_shareholder_percentage,yeo_joh_top_2_shareholder_percentage,yeo_joh_top_3_shareholder_percentage,issuer_cntry_domicile_name,cntry_of_risk,gics_sector,gics_sub_ind,top_1_shareholder_location,top_2_shareholder_location,top_3_shareholder_location
STMicroelectronics N.V.,40554012698.0,4211000000.0,9.734270462,2.403438507,4.131526445,16.60857669,28.62483856,23.65155516,18.95352762,8287000000.0,168000000.0,-3088000000.0,37589012698.0,0.778035333,25.67974083,3.032103825,2100000000.0,4.66,-0.053837298,0.327425691,1.440215824,910559805.0,640305024,9.072,4.463,3.676,0.9521841694102464,0.5431846589722793,-0.7836496025522125,0.1015262147686646,0.0277819853829071,0.3007684030700565,0.3426108711290985,0.1913500120371142,1.5063622875601357,0.1970402793624309,0.0695040911956414,-0.0862835111343233,-0.028323473056595,0.44951646436679,1.6350744039281802,1.0234026740320188,1.1923950893906567,0.0032759756114506,-0.352426986210066,0.5555153686751035,0.8919823102459148,0.6532855522264087,0.5669044071534727,-0.8137821884277596,0.1536237492134114,1.1984917499934713,Netherlands,SG,Information Technology,Semiconductors,United States,Luxembourg,France
STRABAG SE,4771080513.0,530154973.4,3.080737593,1.017062805,29.71255385,38.47645523,12.36124821,8.538260505,4.014248341,3351945996.4182982,-57749610.3,-1178605743.0,3619645305.0,1.38496449,3.42973432,1.4571797651261262,270741179.5179233,5.185465316,0.159106091,0.21260823,0.510047966,40112066.0,37341864,1.106,0.819,0.398,-0.5492268181578057,-0.1661470260809648,-2.3957765081721165,-0.8774531893483843,1.0570032341964886,1.3064637815082276,-0.0468482244928168,0.0423957681665316,-0.0809939638605614,-0.2523997863895403,0.007446896603838,-0.0591911504722538,-0.2273096782568379,1.3490110521640908,-0.2200048961104229,-0.1187289755975022,0.4661915567640387,0.0043473215690109,0.3196088060531692,-0.7343125089752659,-0.7836951552312215,-1.3365723762238488,-1.2019204954111584,-2.219840462539025,-1.5076087708153636,-1.7115893220464724,Austria,AT,Industrials,Construction & Engineering,United States,Austria,Norway
STRYKER CORPORATION,120290000000.0,3165000000.0,34.09398393,6.469636573,2.422585671,3.83556559,17.97835781,11.40729018,8.245945418,13058000000.0,-1313000000.0,7879000000.0,128169000000.0,0.534045463,2.805151722,1.463104326,1388000000.0,8.34,0.282366328,0.229129037,0.909589429,379894650.0,340373248,30.465,3.014,1.844,1.7053841802218896,0.3440169631015793,0.6745569441712199,1.0741745054020273,-0.0227692589342386,-0.2373730047871271,0.0881648583446857,0.0728425360201088,0.369874460561952,0.6102841220946231,-0.8252218934165684,0.0200066215152134,0.4962599468604822,-0.0749431249863529,-0.4057147581462234,-0.1117738444980374,1.02890804027051,0.0103907902297911,0.6578822600620647,-0.5035639232596578,0.0694489477112835,0.0738123717112917,0.1448461126661888,0.7104303508183982,-0.3131482824766911,0.071669519134638,United States of America,US,Health Care,Health Care Equipment,United States,United Kingdom,Luxembourg
SUBARU CORPORATION,15102513752.0,1972568228.0,7.960506382,0.96685058,36.54882076,50.41009339,12.55868784,9.372865304,6.599694362,6091818242.0,-120868060.0,-7318326990.0,7798516475.0,1.022337707,3.347535902,1.5663167668983051,858271740.7,2.585344394,0.280625937,0.276232673,0.292645125,753901573.0,577659008,16.484,11.955,2.636,0.2623193172494535,0.1151982298091692,-1.052167272312295,-0.9334279332933376,1.380663942239618,1.880041285929802,-0.0420906240799814,0.0514063062065599,0.1946444108554242,0.0009203644151659,-0.0316886537191847,-0.1470307229008037,-0.2026126293659864,0.865989435061361,-0.2426232972992602,0.0043631739527062,0.8502794483469501,-0.0012210031244537,0.6533202212749233,0.0634911659478036,-1.386591957121455,0.5266090019566548,0.4969461767569993,-0.1400857737246551,1.4662838378077612,0.6402760168846419,Japan,JP,Consumer Discretionary,Automobile Manufacturers,Japan,United States,Norway
SUMCO CORPORATION,5393232555.0,557815331.5,12.40778628,1.396221916,2.38460141899061,18.23239759,14.18289903,9.041371997,8.121624871,912446493.4,129342808.0,53932194.0,5862786663.0,0.460194609,6.812236353654377,1.4468980509407894,54593034.85,1.593438712,0.06656695,0.241133393,0.517922386,350175139.0,349409856,22.993,18.286,4.79,-0.4625513598513056,-0.1606633972567302,-0.4713411258256395,-0.5182533061960313,-0.0238375621972407,0.3726846379294755,-0.0029886375840448,0.0478438865457481,0.3566478444033553,-0.4936127296248575,0.0632621953807865,-0.0423508690554438,-0.2140352719493616,-0.2623009138612394,0.4308361209388582,-0.1308771452240736,0.023539009043786,-0.0035838950040605,0.0429092548998335,-0.3469470430742165,-0.7640592114421331,0.0207223608437578,0.1620047233322427,0.2994845148089414,2.07362655212644,1.6543382541575202,Japan,JP,Information Technology,Semiconductor Materials & Equipment,United States,Japan,Luxembourg
SUMITOMO CHEMICAL COMPANY LIMITED,3842746849.0,-1084807594.0,21.12752258640994,0.458312001,-11.25205051,-0.040188067,-11.55549205,-5.481753637,-3.318323279,4327648288.0,-202145531.0,8327879031.0,14347102471.0,0.563325427,6.003301228,8.922920948264368,1389237684.0,-0.663337826,-0.373946422,0.241146204,0.135379853,1656449145.0,1583161856,15.899,6.441,3.267,-0.7024447640528472,-0.7733540755426814,0.1641265773879771,-1.6715640320288023,-0.2480272428140529,-0.3814468822219585,-0.6441373461028355,-0.1770990689866591,-0.8699063058912008,-0.160787898449555,-0.0831974155198473,0.0235363659181808,-0.1641091969866176,-0.0047926547216422,0.3104595673997422,2.115896686855283,1.0292501843856297,-0.0101435520498783,-1.6172703009673586,-0.346784611727836,-1.914221054174028,1.0604201391190151,1.2025781310240746,-0.1849347133505799,0.6225347406808337,0.9981278946761868,Japan,JP,Materials,Diversified Chemicals,Japan,United States,Luxembourg
SUMITOMO CORPORATION,27687133976.0,3604799005.0,7.800867493,0.938968667,4.496319346,7.521701165,12.17873515,3.847920483,4.711447299,9002463564.0,-397270784.0,20164295592.0,49291669466.0,0.641642379,1.035512325,1.4571797651261262,0.0,2.921628834,0.325215357,0.235993451,0.453769978,1223082867.0,1156123264,18.727,9.74,1.547,0.6862599574110728,0.427905577980433,-1.0796518681434892,-0.9655334350355614,0.0391283134996448,-0.0886481915765214,-0.0512470276993565,-0.0115436256137861,-0.0066019482615605,0.2600121786341529,-0.2096268494160957,0.1159517647266234,0.0397603317858371,0.1724572445547155,-1.2248694147403123,-0.1187289755975022,-1.6387458146997609,-0.0004569870666821,0.7684244019503407,-0.4129165455637487,-0.9281249234387589,0.8529731755660489,0.9775783204726336,0.0226968810095394,1.1806167587863476,-0.191407997444803,Japan,JP,Industrials,Trading Companies & Distributors,Japan,United States,Norway
SUMITOMO HEAVY INDUSTRIES LTD.,3145602020.0,361049629.7,8.933499511,0.743483063,2.265790373,19.3721599,8.739636041,6.683047886,4.358619753,1744243857.0,-155554093.0,494686323.0,3690064184.0,0.901408255,4.478179908,1.4571797651261262,162127611.1,2.947446941,0.222178888,0.248409382,0.227802584,122905481.0,114812440,19.97,11.147,2.876,-0.8444213022366014,-0.1998177985424561,-0.8972301035763276,-1.2139652042818811,-0.0271615282565118,0.4234962823310425,-0.1343097557407127,0.0218221108621836,-0.0442425598831465,-0.408541258035659,-0.0535529516949925,-0.0387181089989146,-0.2268921532306014,0.6710668527080669,0.0313566409580848,-0.1187289755975022,0.3138499298988094,-0.000398987806785,0.4966685592437934,-0.2562544627732706,-1.5931853111381902,-0.6481706966157559,-0.541632328370162,0.1073618602583302,1.3681319511850178,0.784377608309424,Japan,JP,Industrials,Industrial Machinery & Supplies & Components,Japan,United States,Luxembourg
SUN HUNG KAI PROPERTIES LIMITED,27504706978.0,3050559763.0,8.960124427,0.357162718,3.176364964,9.679432188,3.97125916,3.060793257,2.963265033,4396879087.0,1176985480.0,14313248040.0,42422954028.0,0.088245976,21.95940726,5.413434903,0.0,1.052709167,-0.314376664,0.235968496,0.412083467,2897780274.0,1404681728,6.18,1.642,1.324,0.6816469904233403,0.3221491749808453,-0.8932669521930118,-1.8710355087178143,-0.0010416516617885,0.001408392871625,-0.2502230081775443,-0.0213860384425082,-0.1932440266424088,-0.1543545903540522,0.2244069856660522,0.0704001871971609,-0.0001832933215703,-1.5187149735195695,1.5014565514629443,1.7009751948869611,-1.6387458146997609,-0.0049613335730876,-1.3584598226695224,-0.4132407651246658,-1.040004675548473,1.4488373516875417,1.116421088076652,-1.1756601973317222,-0.94509443138923,-0.4137257762907426,Hong Kong,HK,Real Estate,Diversified Real Estate Activities,United States,Hong Kong,United Kingdom
SUN LIFE FINANCIAL INC,30279511251.0,2640468431.0,10.9643519,1.935507673,6.870762929,5.8362933334500005,15.23346899,0.504505016,1.119537342,9672143655.485714,-569145900.0,-3432356700.0,28608738351.0,0.092531648,0.669521479,1.644917489,394648348.61,4.39995347,0.093850748,0.138791126,0.99879139,584288713.0,580724928,22.752,9.137,1.196,0.7486924488163412,0.2436395511634567,-0.6288390685784825,-0.1428425977937776,0.1168413521346515,-0.1575794895692462,0.0222714466538358,-0.0564897629902297,-0.390591955603123,0.3185944734361393,-0.3229885751852374,-0.0911995654103766,-0.0806780484091359,-1.500211773534063,-1.5038549945116917,0.0868720006702609,0.5850939759919512,0.0027371126033239,0.1267379275565233,-2.0281833076565974,0.2277446864752292,0.3569419978177381,0.5005314722599411,0.2848135802426262,1.0926537310479407,-0.5529209539064356,Canada,CA,Financials,Life & Health Insurance,Canada,United States,United Kingdom
SUNCORP GROUP LIMITED,11656011960.0,772718360.2,15.7217077,1.324190333,2.113874889,5.8362933334500005,8.808071508,2.957351713,1.037219745,9672143655.485714,-1008112500.0,49232558700.0,60910578360.0,0.151959921,4.880788666897561,1.644917489,394648348.61,0.611982172,0.103130911,0.180618252,0.485244078,1270262714.0,1267088512,13.289,10.039,2.254,0.0805190334176805,-0.1182359502824797,-0.1800407799779664,-0.5790448591100826,-0.0313718850320426,-0.1575794895692462,-0.1326532517733197,-0.0227042134598646,-0.3994204110621106,0.3185944734361393,-0.6176206699751374,0.3402318453609681,0.107233140428759,-1.255613255158102,0.1131926441701539,0.0868720006702609,0.5850939759919512,-0.0061491195945698,0.1548085716059127,-1.2372946892006995,-0.8464507907759732,0.87873891260196,1.042702523571084,-0.3995027585301023,1.2224296246684505,0.3862987375393698,Australia,AU,Financials,Property & Casualty Insurance,Australia,United States,Norway
SUNPOWER CORPORATION,545372983.7,-113503000.0,28.30032138171111,1.290043657,-79.12932123,-1.46847168,-23.1582534,-8.133327157,-7.172779799,305395000.0,-79384000.0,238121000.0,784420983.7,1.158187528,27.14964717,1.4571797651261262,24721000.0,-0.65,-0.814106396,0.832702795,3.314380959,175361088.0,86386984,4.081,0.382,0.09,-2.0967728392330978,-0.3234325329164316,0.4827679790126249,-0.6089554854377259,-0.8760409893708455,-0.4277131515037889,-0.9462139586457164,-0.240367007813436,-1.2890194035191418,-0.5598253293864985,-0.0058472988514682,-0.0408212476888885,-0.2441960639009795,1.0628734897377872,1.6819390963702898,-0.1187289755975022,-0.1623880604128944,-0.0100968013281493,-3.857430643478812,2.405127323909252,2.5624975385984525,-0.4238794194764424,-0.7134499205686342,-1.5095779682139037,-1.9208216043912183,-2.3890300633211683,United States of America,US,Industrials,Electrical Components & Equipment,United States,Luxembourg,Norway
SUNRUN INC.,3204998590.0,-1191352000.0,28.30032138171111,0.57075589,-23.64667101,-9.937164725,-19.48307587,-12.0360276,-6.173580308,183484000.0,2025844000.0,10048877000.0,14717145590.0,0.121899959,105.0304054,4.948930476,18266000.0,-5.48,-0.409711075,0.810087998,3.912057996,217878898.0,211238224,45.437,5.088,3.777,-0.8311446211740858,-0.8235268734623291,0.4827679790126249,-1.4748794030814028,-0.3855226638008505,-0.6717453548539373,-0.850245880946309,-0.3396276740499435,-1.1802417312288536,-0.5740796884097246,0.3501938333207464,0.0370469600285298,-0.1619382530581455,-1.3766174955007209,2.710241694476416,1.6104538908919914,-0.2282973343022144,-0.0307999341078343,-1.777770029290504,2.374794581474251,2.9004102262861844,-0.2854888992060316,-0.1624880744787236,1.361526985215771,0.3178928278004853,1.244824331903364,United States of America,US,Industrials,Electrical Components & Equipment,United States,Luxembourg,Ireland
SUPER MICRO COMPUTER INC.,73824522702.0731,732378000.0,241.17591134552745,13.153208691802886,2.38460141899061,5.208276138119266,29.91992584,26.83660549,17.27318418,1516068000.0,-56875000.0,-350031000.0,75550253114.73409,2.182267992,6.812236353654377,1.4468980509407894,382168000.0,1.371,0.0,0.3456870156098655,1.2473354235246636,992781326.6891892,854526214,26.234,1.165,0.656,1.3679710840801975,-0.1261787492365683,2.2159253354778365,1.5732589289698535,-0.0238375621972407,-0.1828899921299674,0.3734636840014279,0.2201672463469248,1.3282946451902764,-0.4314699010701355,0.0079809337615718,-0.047597151867787,0.1921088243169399,2.0740074129802677,0.4308361209388582,-0.1308771452240736,0.5747157790344224,-0.0041413717293881,-0.1702886391105165,0.7056065300300786,0.6232383985785135,0.7115746051241026,0.76551593832357,0.4874141752890574,-1.245345085872113,-1.2666303309947622,United States of America,US,Information Technology,"Technology Hardware, Storage & Peripherals",United States,Ireland,Luxembourg
SUZUKEN CO.LTD.,2545871997.0,183027296.1,14.73419351,0.879295488,46.1417496,23.23457058,5.927104024,5.17285944,2.021549709,1316326775.0,-3018118.0,-1437858800.0,1110054562.0,1.888598504,0.399622099,1.8303580760084035,20438132.2,2.191726449,0.211155501,0.220258161,0.282072503,82831904.0,59240668,14.596,11.828,1.767,-0.9946900659951792,-0.2356449485919687,-0.2585117252826752,-1.036860333887706,1.857486586340296,0.597540466819864,-0.2025457931929543,0.0043971027847405,-0.2939606231051274,-0.4517667592076427,0.0398858938899171,-0.0628474106021905,-0.2422451580242939,1.8462595158263333,-1.760392497488834,0.2637975889197567,-0.2041400592629061,-0.0021373120963006,0.4663450879516163,-0.6251888365675122,-1.4193224614288154,-0.8938918128330362,-0.9364487584427448,-0.2888979188683828,1.4512664064315144,0.006659492891766,Japan,JP,Health Care,Health Care Distributors,Japan,United States,Norway
SUZUKI MOTOR CORPORATION,21860858409.0,1697273655.0,13.48868604,1.34553613,1.933788438,17.31934495,10.62051693,8.618810896,4.896989642,9134489282.0,-796674969.0,-1566336018.0,23704712979.0,1.037987521,5.446222743,1.5663167668983051,1576491072.0,0.874462145,0.231694456,0.248130347,0.454359794,1964586400.0,1701466368,17.819,12.88,2.211,0.5212407546857288,0.0620039920977508,-0.3670045654741783,-0.5607107621104207,-0.0363030272940697,0.3321761017494909,-0.0888383763210856,0.0432714932366953,0.0131871275026617,0.2715881456658835,-0.4749552537289178,-0.0646627057880132,-0.109319584712635,0.8897901586725468,0.2176188087008718,0.0043631739527062,1.0782104303036038,-0.0054336099257595,0.5226405948295731,-0.2596756321638975,-0.9265727451373158,1.178091918801873,1.2548119681991527,-0.041549329839275,1.571442336471751,0.3555392955383997,Japan,JP,Consumer Discretionary,Automobile Manufacturers,Japan,United States,United Kingdom
SWIRE PACIFIC LIMITED,10007998599.0,832597250.0,10.55336016,0.337294236,1.081462121,7.573132913,2.505822918,1.867013655,1.482666436,4656674949.0,2912760370.0,9219950110.0,26443911379.0,0.224140536,6.902809177,2.339058743,0.0,0.569357561,0.018278045,0.316126582,0.405687941,856824500.0,413401792,8.375,2.122,1.424,-0.0266382549105836,-0.1064621311931871,-0.6782002161679926,-1.91310853419568,-0.0586562259536151,-0.0865237662297372,-0.2861168923336159,-0.0370262635488624,-0.3516680375795691,-0.1302835217508822,0.4795405844255762,0.0305437317315113,-0.0933164673911831,-0.985583088669906,0.443395271330552,0.6504263890906807,-1.6387458146997609,-0.0062678334912665,-0.110465203797114,0.4564161818316551,-1.0575591300336156,0.612380547496138,0.2728309810711296,-0.8935304382151787,-0.6930689322252337,-0.3110767250735679,Hong Kong,HK,Real Estate,Diversified Real Estate Activities,United States,United Kingdom,Luxembourg
SWIRE PROPERTIES LIMITED,11224959705.0,750804937.8,12.42386243,0.307454591,1.146729866,6.488711488,2.044443363,1.627051142,1.727144107,1256232939.0,1882161010.0,3766281540.0,15372922755.0,0.042342036,24.76256499,10.8902439,0.0,0.128342729,-0.308862172,0.256838229,0.394914007,5850000000.0,1052055680,2.059,1.983,0.79,0.0540418753695553,-0.1225494681763197,-0.4697110672187877,-1.978260164420136,-0.0570079110445523,-0.1310608945782214,-0.2974582041410402,-0.0403025907353909,-0.3254800472716917,-0.4579196847230668,0.3290648025809178,-0.0124858944012546,-0.1580920056709275,-1.7248738680290367,1.604265406610547,2.243360710131592,-1.6387458146997609,-0.0075468006845463,-1.3350405249745405,-0.154989285595854,-1.0873736737274091,1.947767794960163,0.9109562061193044,-1.9413487733423311,-0.7618540186144112,-1.0664433563698257,Hong Kong,HK,Real Estate,Real Estate Operating Companies,Luxembourg,United States,United Kingdom
SYDBANK A/S,2522078988.0,444449044.6,5.533475028,1.198038673,-46.94479012629586,5.8362933334500005,22.96047726,8.461810623,1.726914568,9672143655.485714,141832800.0,-1549448600.0,71009529083.70897,0.049427984,0.901916573,1.644917489,394648348.61,7.825434837,0.034943623,0.271120744,0.928063555,56500320.0,54536936,19.171,3.465,2.48,-1.0013661050930536,-0.1831780762078765,-1.556112383789907,-0.6933195754238881,-0.6072083036605641,-0.1575794895692462,0.2074332535659205,0.0415633747577213,-0.3255046289254435,0.3185944734361393,0.0652854883497532,-0.0644239811064326,0.1657980726069717,-1.692063762620439,-1.319322187969829,0.0868720006702609,0.5850939759919512,0.0094429541125095,-0.0567826820913998,0.0077906265423979,0.1030324334519114,-1.1288589230986008,-0.9846271272050896,0.0533583572341838,-0.1519917178727689,0.5405088789091228,Denmark,DK,Financials,Diversified Banks,United States,Sweden,Norway
SYENSQO SA,9178460682.0,1000616365.0,21.12752258640994,2.14855733201676,7.994118031,16.8710221,20.56944896,15.6226128,7.222137753,2742742122.0,-394790700.0,1824083300.0,11028250382.0,0.617530789,6.426197218,8.922920948264368,328623480.0,3.9704769884893616,-0.184401145,0.440166985,1.251615431,105876417.0,71519520,7.695,3.677,2.871,-0.0875188973143721,-0.073516657330857,0.1641265773879771,-0.0241940866165191,0.1556218267751606,0.3123522745004438,0.1502424247571091,0.1153577604497617,0.2609204168944203,-0.3106543228836446,-0.2080025462398988,-0.0279809720995385,-0.1836007191146772,0.1194234631668348,0.375316842796806,2.115896686855283,0.526566618911748,0.0018334091648968,-0.8308636783019863,1.3197785552385537,0.6295320532058805,-0.7414472721439177,-0.8257826102651437,-0.9754537031370512,-0.0817504399780632,0.7814829624002378,Belgium,BE,Materials,Specialty Chemicals,United States,Luxembourg,Norway
